VOLTAGE_RECORDED,WIND_SPEED_RECORDED
4.0925,14.1939
4.9342,10.4461
4.5294,11.6987
4.6483,11.4031
4.9865,10.2608
4.2951,13.0232
4.2022,13.4709
4.1025,14.3665
4.2606,13.0903
4.483,11.9252
4.1331,13.8332
4.3239,12.9947
4.8091,10.5425
4.3475,12.7024
4.1813,13.7994
4.1653,13.5889
4.4539,12.0712
4.4947,11.6851
4.5154,11.6715
4.8139,10.7208
4.812,10.7466
4.587,11.279
4.8284,10.4729
4.4523,12.0523
4.2173,13.2394
4.0582,14.3737
4.3134,13.025
4.4743,12.0032
4.5006,11.9417
4.0489,14.4293
4.1534,13.9749
4.3657,12.7295
4.1217,14.2212
4.4456,11.9192
4.9467,10.2979
4.8178,10.5005
4.4586,11.9295
4.0872,14.5772
4.2337,13.2323
4.3466,12.5556
4.1765,13.8258
4.7768,10.8641
4.2884,12.815
4.9288,10.441
4.1473,14.1567
4.5593,11.7251
4.9884,10.1327
4.155,13.8565
4.2278,13.1815
4.934,10.0454
4.6117,11.4474
4.8738,10.3497
4.5874,11.496
4.8559,10.4393
4.1922,13.7674
4.106,14.2577
4.0324,14.5017
4.2699,13.1988
4.4421,12.3184
4.7825,10.6343
4.7795,10.5086
4.2538,13.4158
4.9884,9.9277
4.8181,10.7811
4.0099,14.9715
4.1711,13.6824
4.5571,11.8095
4.2961,13.0396
4.1776,13.9435
4.9796,10.0876
4.7951,10.7308
4.7578,10.6825
4.9067,10.3144
4.007,14.8979
4.9373,10.1298
4.281,12.8801
4.1128,14.2385
4.7195,11.0829
4.9718,10.3257
4.6667,10.9603
4.9544,10.1504
4.7558,10.71
4.4289,12.2862
4.9794,9.9112
4.8425,10.3583
4.6425,11.3331
4.4865,11.7435
4.6672,11.3638
4.4578,11.9489
4.5488,11.5861
4.9653,10.2755
4.079,14.6101
4.3131,12.7021
4.2072,13.4191
4.7506,10.8206
4.1506,14.0744
4.8845,10.2801
4.1921,13.7206
4.6588,11.2864
4.8906,10.295
4.2291,13.5289
4.4451,12.4005
4.6687,11.2173
4.0436,14.6103
4.2791,13.244
4.7013,10.7736
4.2086,13.4577
4.571,11.6357
4.1256,13.9869
4.7136,10.7328
4.6793,11.0772
4.1916,13.6549
4.2385,13.5174
4.5862,11.5456
4.2627,13.2202
4.2624,13.2266
4.4549,12.2314
4.5173,11.7466
4.4725,12.1121
4.7118,11.1992
4.7511,10.96
4.8042,10.632
4.7489,10.8314
4.6716,11.0879
4.4527,11.9962
4.9122,10.5104
4.0218,14.9552
4.5189,11.9739
4.0426,14.743
4.3768,12.6067
4.3655,12.4363
4.0022,14.972
4.4565,12.3045
4.6311,11.2335
4.0606,14.3099
4.2307,13.1707
4.1274,14.1802
4.4858,11.8286
4.345,12.463
4.3828,12.2773
4.1903,13.7991
4.6232,11.2063
4.9642,10.0562
4.3273,12.5836
4.7289,10.7254
4.6454,11.1523
4.3998,12.5973
4.6086,11.5566
4.4933,11.808
4.6904,10.8796
4.2926,12.8097
4.0996,14.1452
4.4127,12.3173
4.7614,10.9251
4.4123,12.3279
4.9938,10.1785
4.8536,10.3604
4.4845,12.1751
4.1058,14.3306
4.233,13.2831
4.1897,13.7266
4.8992,10.4393
4.2943,12.9177
4.9637,10.3291
4.5099,11.7541
4.592,11.5911
4.6304,11.4153
4.0099,15.0844
4.2905,12.8586
4.6871,10.9622
4.9189,10.0249
4.9339,10.0228
4.919,10.0966
4.8999,10.5483
4.9388,9.9891
4.051,14.6289
4.0339,14.8819
4.9473,10.1271
4.1117,14.005
4.5056,11.6926
4.0979,14.4795
4.3373,12.7006
4.1021,14.3783
4.7577,10.8744
4.3189,13.039
4.5851,11.4872
4.6567,11.3359
4.7499,10.7342
4.5698,11.7777
4.5105,11.7875
4.449,12.3207
4.005,14.9693
4.104,14.1772
4.8002,10.8068
4.1706,13.7346
4.9441,10.2642
4.9592,10.1997
4.3229,12.6764
4.0949,14.0471
4.7091,10.9076
4.5248,11.6561
4.6434,11.1236
4.4991,11.6624
4.4796,11.8217
4.4225,12.2718
4.2855,12.9617
4.1416,14.1859
4.6071,11.5559
4.3132,13.0202
4.096,14.3898
4.0005,14.9013
4.9519,9.9902
4.5388,11.5144
4.417,12.0602
4.7817,10.8573
4.4687,12.1108
4.5919,11.532
4.8614,10.356
4.5328,11.5319
4.1793,13.6141
4.0359,14.9002
4.6033,11.5177
4.9957,10.2207
4.4128,12.4497
4.1092,14.0809
4.6269,11.0707
4.3231,12.8416
4.7875,10.5667
4.6092,11.3709
4.8032,10.7327
4.5898,11.3781
4.8414,10.2812
4.5039,12.0859
4.9686,10.0651
4.5317,11.5859
4.5264,11.7959
4.3278,12.8435
4.8038,10.7571
4.5801,11.674
4.2406,13.1854
4.5522,11.4643
4.688,11.1453
4.5557,11.6327
4.5586,11.7923
4.7352,10.9208
4.5109,11.7384
4.9169,10.2121
4.5537,11.7897
4.915,10.4079
4.802,10.8106
4.4038,12.5251
4.2794,13.2046
4.4169,12.3504
4.4672,11.9819
4.038,14.87
